step,loss,latency,bandwidth
12289,0.012177347809799045,0.2424553281586564,1.0
12290,0.00948416847644798,0.2424553281586564,1.0
12291,0.0025259519819693416,0.2424553281586564,1.0
12292,0.00275073924916325,0.2424553281586564,1.0
12293,0.0013221418265547083,0.2424553281586564,1.0
12294,0.003190340710643509,0.2424553281586564,1.0
12295,0.0015448344993597494,0.2424553281586564,1.0
12296,0.0022684429607563047,0.2424553281586564,1.0
12297,0.0018202830673684292,0.2424553281586564,1.0
12298,0.002099010508133138,0.2424553281586564,1.0
12299,0.0010800219702842978,0.2424553281586564,1.0
12300,0.0010695879397571665,0.2424553281586564,1.0
12301,0.0012916241099801967,0.2424553281586564,1.0
12302,0.0019387461707850457,0.2424553281586564,1.0
12303,0.0026841837907485124,0.2424553281586564,1.0
12304,0.0010835699942444508,0.2424553281586564,1.0
12305,0.0007474825530573736,0.2424553281586564,1.0
12306,0.004071036626883537,0.2424553281586564,1.0
12307,0.0007801264259762401,0.2424553281586564,1.0
12308,0.0013769184575774729,0.2424553281586564,1.0
12309,0.0005333231607357344,0.2424553281586564,1.0
12310,0.0009601718670448449,0.2424553281586564,1.0
12311,0.0010140834978080893,0.2424553281586564,1.0
12312,0.0008170361994546929,0.2424553281586564,1.0
12313,0.0010377774138920458,0.2424553281586564,1.0
12314,0.0013427357910231101,0.2424553281586564,1.0
12315,0.0014207826955981418,0.2424553281586564,1.0
12316,0.0019635641895356633,0.2424553281586564,1.0
12317,0.0010363822918134722,0.2424553281586564,1.0
12318,0.0013358485533842856,0.2424553281586564,1.0
12319,0.0027683532943872016,0.2424553281586564,1.0
12320,0.004421729788871006,0.2424553281586564,1.0
12321,0.0010040926721059642,0.2424553281586564,1.0
12322,0.0011114561670573723,0.2424553281586564,1.0
12323,0.0009298497766035191,0.2424553281586564,1.0
12324,0.0008463903298454423,0.2424553281586564,1.0
12325,0.0006553872452027619,0.2424553281586564,1.0
12326,0.01243913619061897,0.2424553281586564,1.0
12327,0.003977337444340064,0.2424553281586564,1.0
12328,0.0010195520468627359,0.2424553281586564,1.0
12329,0.0008763819897267713,0.2424553281586564,1.0
12330,0.0003670692460701736,0.2424553281586564,1.0
12331,0.0007379240799482487,0.2424553281586564,1.0
12332,0.015028375938270071,0.2424553281586564,1.0
12333,0.001359401806943223,0.2424553281586564,1.0
12334,0.0006541758901523458,0.2424553281586564,1.0
12335,0.0006754046756126988,0.2424553281586564,1.0
12336,0.0010813198568814888,0.2424553281586564,1.0
12337,0.0009648513347999053,0.2424553281586564,1.0
12338,0.0011082742300432095,0.2424553281586564,1.0
12339,0.0009149254506905407,0.2424553281586564,1.0
12340,0.0007019131829718317,0.2424553281586564,1.0
12341,0.0006850647788988178,0.2424553281586564,1.0
12342,0.0006547927551012598,0.2424553281586564,1.0
12343,0.00033207602086479226,0.2424553281586564,1.0
12344,0.002395817388309943,0.2424553281586564,1.0
12345,0.00043180808236615854,0.2424553281586564,1.0
12346,0.0004961315358899426,0.2424553281586564,1.0
12347,0.0005339345827060243,0.2424553281586564,1.0
12348,0.0011919800895023494,0.2424553281586564,1.0
12349,0.0007745458899108793,0.2434622155238003,1.0
12350,0.0009437743544815141,0.24710333189952816,1.0
12351,0.0031137092218701504,0.23873901813773513,1.0
12352,0.0005553894266284517,0.24352273064099386,1.0
12353,0.0006373731284840219,0.24352273064099386,1.0
12354,0.0006235314164106931,0.24352273064099386,1.0
12355,0.0002630133146606927,0.24352273064099386,1.0
12356,0.0005029913943542135,0.24352273064099386,1.0
12357,0.00027523058143410334,0.24352273064099386,1.0
12358,0.0013086161167958142,0.24352273064099386,1.0
12359,0.007630155859880456,0.24352273064099386,1.0
12360,0.0007087500359485132,0.24352273064099386,1.0
12361,0.000635744137319568,0.24352273064099386,1.0
12362,0.0012662598614893504,0.24352273064099386,1.0
12363,0.012859363588756945,0.24352273064099386,1.0
12364,0.0008458054558252628,0.24352273064099386,1.0
12365,0.001780681554525107,0.24352273064099386,1.0
12366,0.0009598278831339371,0.24449032688975575,1.0
12367,0.002682665961170502,0.24449032688975575,1.0
12368,0.001136601823314382,0.24449032688975575,1.0
12369,0.014667012284593392,0.24449032688975575,1.0
12370,0.00033300953178064225,0.24352273064099386,1.0
12371,0.0003538709875462062,0.24352273064099386,1.0
12372,0.0012794778915837506,0.24352273064099386,1.0
12373,0.001359419427143199,0.24352273064099386,1.0
12374,0.004814470463691872,0.24352273064099386,1.0
12375,0.004583325782818116,0.24352273064099386,1.0
12376,0.0036933212967798263,0.24352273064099386,1.0
12377,0.002588294792744342,0.24352273064099386,1.0
12378,0.008395357474210736,0.24352273064099386,1.0
12379,0.000733554618782634,0.24352273064099386,1.0
12380,0.0004184524970131716,0.24352273064099386,1.0
12381,0.012403459207542277,0.24352273064099386,1.0
12382,0.0034842984780084183,0.24352273064099386,1.0
12383,0.014322217907935543,0.24352273064099386,1.0
12384,0.0022087297572163196,0.24352273064099386,1.0
12385,0.0053785459329568075,0.24352273064099386,1.0
12386,0.017591226763256834,0.24352273064099386,1.0
12387,0.00253721537614348,0.24352273064099386,1.0
12388,0.0028134086515296205,0.24352273064099386,1.0
12389,0.0025448254578099086,0.24352273064099386,1.0
12390,0.0064865302357158825,0.24352273064099386,1.0
12391,0.002442086126279634,0.24352273064099386,1.0
12392,0.0011040631173244529,0.24352273064099386,1.0
12393,0.002996124043346539,0.24352273064099386,1.0
12394,0.006096443942104274,0.24352273064099386,1.0
12395,0.0013559244339512492,0.24352273064099386,1.0
12396,0.0018143767507082555,0.24352273064099386,1.0
12397,0.009870640073525066,0.24352273064099386,1.0
12398,0.00764929154644488,0.24352273064099386,1.0
12399,0.0030291623074862684,0.24352273064099386,1.0
12400,0.0031281695310010392,0.24352273064099386,1.0
12401,0.02192550545865046,0.24352273064099386,1.0
12402,0.012525018473040437,0.23518517465098182,1.0
12403,0.0047490373132207005,0.23518517465098182,1.0
12404,0.002623702345518972,0.23518517465098182,1.0
12405,0.0038502543404338473,0.23518517465098182,1.0
12406,0.004656345703596694,0.23518517465098182,1.0
12407,0.01544040076456003,0.23518517465098182,1.0
12408,0.0018076418732676054,0.23518517465098182,1.0
12409,0.004983099762944611,0.23518517465098182,1.0
12410,0.018407909298797473,0.23518517465098182,1.0
12411,0.001568543818018239,0.23518517465098182,1.0
12412,0.006739984737456879,0.23518517465098182,1.0
12413,0.007013543808966596,0.23518517465098182,1.0
12414,0.0019047846452887951,0.23518517465098182,1.0
12415,0.002586184102319692,0.23518517465098182,1.0
12416,0.004303753452813764,0.23518517465098182,1.0
12417,0.004487468361220196,0.23518517465098182,1.0
12418,0.010535778119500738,0.24352273064099386,1.0
12419,0.007216522503179328,0.24352273064099386,1.0
12420,0.002171004734234641,0.24352273064099386,1.0
12421,0.002397612606305868,0.24352273064099386,1.0
12422,0.003365640268986006,0.24352273064099386,1.0
12423,0.002845165043068388,0.24352273064099386,1.0
12424,0.0019378210506808332,0.24352273064099386,1.0
12425,0.0017985081587598131,0.24352273064099386,1.0
12426,0.002899298267184612,0.24352273064099386,1.0
12427,0.0014136914368628266,0.24352273064099386,1.0
12428,0.002594698414548718,0.24352273064099386,1.0
12429,0.0034347756016262646,0.24352273064099386,1.0
12430,0.013523478382847917,0.24352273064099386,1.0
12431,0.0028343121883579823,0.24352273064099386,1.0
12432,0.0024773284178201778,0.24352273064099386,1.0
12433,0.010577177751387896,0.24352273064099386,1.0
12434,0.0028989874658522027,0.24449032688975575,1.0
12435,0.002872772402420018,0.24449032688975575,1.0
12436,0.005889083249556724,0.24449032688975575,1.0
12437,0.014588160251317754,0.24449032688975575,1.0
12438,0.001130948244143521,0.24449032688975575,1.0
12439,0.001265406392072341,0.24449032688975575,1.0
12440,0.0008395805059125756,0.24449032688975575,1.0
12441,0.0010909093614013751,0.24449032688975575,1.0
12442,0.0015678584622143086,0.24352273064099386,1.0
12443,0.00149649026843111,0.24352273064099386,1.0
12444,0.0012729210417594837,0.24352273064099386,1.0
12445,0.001227421146163981,0.24352273064099386,1.0
12446,0.0013623157924737808,0.24352273064099386,1.0
12447,0.012880681000732018,0.24352273064099386,1.0
12448,0.0036363985081047864,0.24352273064099386,1.0
12449,0.0016865457143212014,0.24352273064099386,1.0
12450,0.0020160494805591916,0.24352273064099386,1.0
12451,0.0008449646963154664,0.24352273064099386,1.0
12452,0.0013857258392252823,0.24352273064099386,1.0
12453,0.001684075410458933,0.24352273064099386,1.0
12454,0.0010833258265789548,0.24352273064099386,1.0
12455,0.0010812059453467527,0.24352273064099386,1.0
12456,0.014626719483368543,0.24352273064099386,1.0
12457,0.0016302833658034456,0.24352273064099386,1.0
12458,0.0019690272815348782,0.24352273064099386,1.0
12459,0.0016341427585220539,0.24352273064099386,1.0
12460,0.0015996616712376714,0.24352273064099386,1.0
12461,0.0008695698502924551,0.24352273064099386,1.0
12462,0.007071492314294679,0.24352273064099386,1.0
12463,0.0014903928307453058,0.24352273064099386,1.0
12464,0.013713059684315621,0.24352273064099386,1.0
12465,0.0010097251852138134,0.24352273064099386,1.0
12466,0.0008492672084438514,0.24352273064099386,1.0
12467,0.002326035664460566,0.24352273064099386,1.0
12468,0.01225618891706775,0.24352273064099386,1.0
12469,0.020141600533602866,0.24352273064099386,1.0
12470,0.0009502615969906561,0.24352273064099386,1.0
12471,0.0025536037407863097,0.24352273064099386,1.0
12472,0.0011496799110037271,0.24352273064099386,1.0
12473,0.000957304015151078,0.24352273064099386,1.0
12474,0.0014578556465246091,0.24352273064099386,1.0
12475,0.0011790886712169392,0.24352273064099386,1.0
12476,0.003236963040226113,0.24352273064099386,1.0
12477,0.0022516799524977954,0.24352273064099386,1.0
12478,0.0012175899992059923,0.24352273064099386,1.0
12479,0.009186147111686551,0.24352273064099386,1.0
12480,0.0023650944413494447,0.24352273064099386,1.0
12481,0.0008778186532070885,0.24352273064099386,1.0
12482,0.007435275686120926,0.24352273064099386,1.0
12483,0.0020820225445259727,0.24352273064099386,1.0
12484,0.01061902103507735,0.24352273064099386,1.0
12485,0.0008704830279679176,0.24352273064099386,1.0
12486,0.003894317580073807,0.24352273064099386,1.0
12487,0.0024752882670935486,0.24352273064099386,1.0
12488,0.00432351431978807,0.24352273064099386,1.0
12489,0.0020508541244328464,0.24352273064099386,1.0
12490,0.0035183899129056875,0.24352273064099386,1.0
12491,0.01623338418923279,0.24352273064099386,1.0
12492,0.0029009548383693903,0.24352273064099386,1.0
12493,0.0018830746917517607,0.24352273064099386,1.0
12494,0.0014226020866590337,0.24352273064099386,1.0
12495,0.005119245502624125,0.24352273064099386,1.0
12496,0.001924765859047283,0.24352273064099386,1.0
12497,0.003434866443385136,0.24352273064099386,1.0
12498,0.0028477765219446453,0.24352273064099386,1.0
12499,0.0017456571327200121,0.24352273064099386,1.0
12500,0.013941378887782503,0.24352273064099386,1.0
12501,0.0019640021436739597,0.24352273064099386,1.0
12502,0.0030426294067043003,0.24352273064099386,1.0
12503,0.0012666367494428808,0.24352273064099386,1.0
12504,0.0014099290310974149,0.24352273064099386,1.0
12505,0.0016333204455696174,0.24352273064099386,1.0
12506,0.0011475498073355535,0.24352273064099386,1.0
12507,0.0008303216224392952,0.24352273064099386,1.0
12508,0.0021720253935998933,0.24352273064099386,1.0
12509,0.0021477653158343277,0.24352273064099386,1.0
12510,0.0008476869288836502,0.24352273064099386,1.0
12511,0.0013124771223436997,0.24352273064099386,1.0
12512,0.0017471012176124648,0.24352273064099386,1.0
12513,0.0012096418239218548,0.24352273064099386,1.0
12514,0.0010977270034047406,0.24352273064099386,1.0
12515,0.0026548477216692774,0.24352273064099386,1.0
12516,0.004013800715902603,0.24352273064099386,1.0
12517,0.001173115784021303,0.24352273064099386,1.0
12518,0.001289212148447016,0.24352273064099386,1.0
12519,0.0008127797357611516,0.24352273064099386,1.0
12520,0.0017837267317574604,0.24352273064099386,1.0
12521,0.0034177998430259676,0.24352273064099386,1.0
12522,0.0017695753034332753,0.24352273064099386,1.0
12523,0.00297475786889156,0.24352273064099386,1.0
12524,0.000498165270666715,0.24352273064099386,1.0
12525,0.0006777295846387334,0.24352273064099386,1.0
12526,0.0019299769049066751,0.24352273064099386,1.0
12527,0.000813664595141914,0.24352273064099386,1.0
12528,0.0011908739387739848,0.24352273064099386,1.0
12529,0.0013537162685971016,0.24352273064099386,1.0
12530,0.001023219728175356,0.24352273064099386,1.0
12531,0.001226858880296325,0.24352273064099386,1.0
12532,0.0007321249321807604,0.24352273064099386,1.0
12533,0.0005893229297915227,0.24352273064099386,1.0
12534,0.0014474487979633682,0.24352273064099386,1.0
12535,0.0022740641192996107,0.24352273064099386,1.0
12536,0.013566842846473958,0.24352273064099386,1.0
12537,0.0008244873876071214,0.24352273064099386,1.0
12538,0.0010712709464853615,0.24352273064099386,1.0
12539,0.0010411779451911921,0.24352273064099386,1.0
12540,0.0013138446074833013,0.24352273064099386,1.0
12541,0.0010256241445961503,0.24352273064099386,1.0
12542,0.0010759701592382917,0.24352273064099386,1.0
12543,0.0021994827840518456,0.24352273064099386,1.0
12544,0.001079958222949565,0.24352273064099386,1.0
12545,0.0014484179636958115,0.24352273064099386,1.0
12546,0.0010571329729707505,0.24352273064099386,1.0
12547,0.0008631669096932264,0.24352273064099386,1.0
12548,0.004400030085755929,0.24352273064099386,1.0
12549,0.0005057340506644899,0.24352273064099386,1.0
12550,0.0012528928242969326,0.24352273064099386,1.0
12551,0.01832303213039039,0.24352273064099386,1.0
12552,0.0007263046926201042,0.24352273064099386,1.0
12553,0.0012384382202372667,0.24352273064099386,1.0
12554,0.0036013228029013657,0.24352273064099386,1.0
12555,0.0015934580367914313,0.24352273064099386,1.0
12556,0.006854429950865876,0.24352273064099386,1.0
12557,0.00158832406148267,0.24352273064099386,1.0
12558,0.001284092910576105,0.24352273064099386,1.0
12559,0.0013749157316820335,0.24352273064099386,1.0
12560,0.0018466322710087397,0.24352273064099386,1.0
12561,0.013000150485718415,0.24352273064099386,1.0
12562,0.0009935565375075277,0.24352273064099386,1.0
12563,0.0018865504553499377,0.24352273064099386,1.0
12564,0.0020150502159730654,0.24352273064099386,1.0
12565,0.0020208268443127697,0.24352273064099386,1.0
12566,0.01287143816048016,0.24352273064099386,1.0
12567,0.0006635303852067051,0.24352273064099386,1.0
12568,0.0011166965773327523,0.24352273064099386,1.0
12569,0.009185898610082961,0.24352273064099386,1.0
12570,0.0008817701555527953,0.24352273064099386,1.0
12571,0.0011449260736157438,0.24352273064099386,1.0
12572,0.0006960012705271399,0.24352273064099386,1.0
12573,0.0012517925856207531,0.24352273064099386,1.0
12574,0.0007101597258561778,0.24352273064099386,1.0
12575,0.0013751180453383093,0.24352273064099386,1.0
12576,0.0020314428207691775,0.24352273064099386,1.0
12577,0.013419840378002798,0.24352273064099386,1.0
12578,0.0013081419683617728,0.24352273064099386,1.0
12579,0.0012104279629413432,0.24352273064099386,1.0
12580,0.0023712031378715177,0.24352273064099386,1.0
12581,0.012836352501484212,0.24352273064099386,1.0
12582,0.0009884282320015698,0.24352273064099386,1.0
12583,0.006499998970517906,0.24352273064099386,1.0
12584,0.0010638978290048275,0.24352273064099386,1.0
12585,0.000908901034224309,0.24352273064099386,1.0
12586,0.001608376895298964,0.24352273064099386,1.0
12587,0.0008100991380337807,0.24352273064099386,1.0
12588,0.0013123721081846928,0.24352273064099386,1.0
12589,0.0012367720195140184,0.24352273064099386,1.0
12590,0.0010342268755313506,0.24352273064099386,1.0
12591,0.0010934543856444769,0.24352273064099386,1.0
12592,0.0017945014345331612,0.24352273064099386,1.0
12593,0.0012549920433134385,0.24352273064099386,1.0
12594,0.00029634318823853567,0.24352273064099386,1.0
12595,0.0008690660288842478,0.24352273064099386,1.0
12596,0.0014074872287118249,0.24352273064099386,1.0
12597,0.0011657134643865425,0.24352273064099386,1.0
12598,0.0004811075661498307,0.24352273064099386,1.0
12599,0.0006439320931165858,0.24352273064099386,1.0
12600,0.00041451602080822133,0.24352273064099386,1.0
12601,0.0005809574510586531,0.24352273064099386,1.0
12602,0.0006935905873779779,0.24352273064099386,1.0
12603,0.000691077608612834,0.24352273064099386,1.0
12604,0.0025736083727240797,0.24352273064099386,1.0
12605,0.001345180540366533,0.24352273064099386,1.0
12606,0.0002402546215952003,0.24352273064099386,1.0
12607,0.0020279317522047357,0.24352273064099386,1.0
12608,0.0016655997265092326,0.24352273064099386,1.0
12609,0.0005277211266903394,0.24352273064099386,1.0
12610,0.000549607045086129,0.24352273064099386,1.0
12611,0.0004231316992737371,0.24352273064099386,1.0
12612,0.0010507930975189959,0.24352273064099386,1.0
12613,0.00028671247872040685,0.24352273064099386,1.0
12614,0.0003249665507193163,0.24352273064099386,1.0
12615,0.0003493222615824184,0.24352273064099386,1.0
12616,0.0008181024854406183,0.24352273064099386,1.0
12617,0.00815844125191949,0.24352273064099386,1.0
12618,0.0004943212112040061,0.24352273064099386,1.0
12619,0.0004747716450708301,0.24352273064099386,1.0
12620,0.006477270913679636,0.24352273064099386,1.0
12621,0.001856045299426526,0.24352273064099386,1.0
12622,0.000693205939952097,0.24352273064099386,1.0
12623,0.0064590369251466976,0.24352273064099386,1.0
12624,0.0007632378224654772,0.24352273064099386,1.0
12625,0.002382082717609269,0.24352273064099386,1.0
12626,0.0013158953221199606,0.24352273064099386,1.0
12627,0.013927588714533236,0.24352273064099386,1.0
12628,0.0027747060135308852,0.24352273064099386,1.0
12629,0.012686107099086567,0.24352273064099386,1.0
12630,0.0006595630195952648,0.24352273064099386,1.0
12631,0.0019134789570577843,0.24352273064099386,1.0
12632,0.0008195648712567595,0.24352273064099386,1.0
12633,0.001268855051761283,0.24352273064099386,1.0
12634,0.0006947240245213353,0.24352273064099386,1.0
12635,0.0007757470817832367,0.24352273064099386,1.0
12636,0.0016032146528074808,0.24352273064099386,1.0
12637,0.002137147783120652,0.24352273064099386,1.0
12638,0.0006732523610005546,0.24352273064099386,1.0
12639,0.006016037965442134,0.24352273064099386,1.0
12640,0.0008009895149293476,0.24352273064099386,1.0
12641,0.0005114516532593334,0.24352273064099386,1.0
12642,0.013205735891127505,0.24352273064099386,1.0
12643,0.0003555762226230105,0.24352273064099386,1.0
12644,0.0009669011469319427,0.24352273064099386,1.0
12645,0.00044778972024540626,0.24352273064099386,1.0
12646,0.000840848424610379,0.24352273064099386,1.0
12647,0.013637173855779642,0.24352273064099386,1.0
12648,0.0005537942112314911,0.24352273064099386,1.0
12649,0.0014978840450732408,0.24352273064099386,1.0
12650,0.0007289819757891669,0.24352273064099386,1.0
12651,0.0015221960937821656,0.24352273064099386,1.0
12652,0.01391582655408303,0.24352273064099386,1.0
12653,0.0011660263075442354,0.24352273064099386,1.0
12654,0.00044982793907913767,0.24352273064099386,1.0
12655,0.013900142437429505,0.24352273064099386,1.0
12656,0.0007939003232801294,0.24352273064099386,1.0
12657,0.0007453371149264359,0.24352273064099386,1.0
12658,0.0010244911535071512,0.24352273064099386,1.0
12659,0.005200682433880421,0.24352273064099386,1.0
12660,0.00036899975950274353,0.24352273064099386,1.0
12661,0.000536737242573521,0.24352273064099386,1.0
12662,0.0012927263389153924,0.24352273064099386,1.0
12663,0.0005496973060171027,0.24352273064099386,1.0
12664,0.000734625664824,0.24352273064099386,1.0
12665,0.0011112044324798364,0.23829551580505468,1.0
12666,0.0009477918395248738,0.23158003378078423,1.0
12667,0.0008609231912683676,0.23103191661969638,1.0
12668,0.01080080831687524,0.24485255939196826,1.0
12669,0.0012937601875996027,0.262629648297315,1.0
12670,0.006861838007915872,0.262629648297315,1.0
12671,0.0011533607544051464,0.262629648297315,1.0
12672,0.001535172590253978,0.262629648297315,1.0
12673,0.0007078467203302679,0.262629648297315,1.0
12674,0.0041989791170205645,0.262629648297315,1.0
12675,0.0009082049147091592,0.262629648297315,1.0
12676,0.0004567347776328574,0.262629648297315,1.0
12677,0.0004564978715152052,0.262629648297315,1.0
12678,0.00500116195197269,0.262629648297315,1.0
12679,0.0011225293626504513,0.262629648297315,1.0
12680,0.006595201503395123,0.262629648297315,1.0
12681,0.0021585265371389553,0.262629648297315,1.0
12682,0.0054740311851497305,0.262629648297315,1.0
12683,0.019792337836582102,0.262629648297315,1.0
12684,0.0007942285147816013,0.262629648297315,1.0
12685,0.017335228870940116,0.262629648297315,1.0
12686,0.0017213599310129959,0.262629648297315,1.0
12687,0.0012263944172865911,0.262629648297315,1.0
12688,0.00265413102117025,0.262629648297315,1.0
12689,0.02390901233979975,0.262629648297315,1.0
12690,0.004476087938485659,0.262629648297315,1.0
12691,0.0010570206072971463,0.262629648297315,1.0
12692,0.007215458342643523,0.262629648297315,1.0
12693,0.0026761513982315726,0.262629648297315,1.0
12694,0.005128723526723012,0.262629648297315,1.0
12695,0.010895305734600777,0.262629648297315,1.0
12696,0.01859873372828832,0.262629648297315,1.0
12697,0.009613279511287057,0.262629648297315,1.0
12698,0.004033577300452163,0.262629648297315,1.0
12699,0.0027918553966046816,0.262629648297315,1.0
12700,0.005486764345826399,0.262629648297315,1.0
12701,0.00805643355622041,0.25937471743367385,1.0
12702,0.007424562070767806,0.22466119012430025,1.0
12703,0.004450018311816909,0.22864928744113996,1.0
12704,0.0025421402901318604,0.22790410006244244,1.0
12705,0.002363796908292241,0.21485094377453245,1.0
12706,0.002344640376316016,0.23661357758324517,1.0
12707,0.011840936848863146,0.2390153714340493,1.0
12708,0.004195024465518154,0.2462706980340982,1.0
12709,0.0031883316252741176,0.23567350773308077,1.0
12710,0.004249152280935931,0.2382822851589736,1.0
12711,0.004641809930173718,0.25287280770896986,1.0
12712,0.0033702553453536276,0.25077472232045106,1.0
12713,0.003406539953004943,0.25077472232045106,1.0
12714,0.004810521655141087,0.25077472232045106,1.0
12715,0.002349148553407883,0.25077472232045106,1.0
12716,0.009444108425642903,0.25077472232045106,1.0
12717,0.001991386590944851,0.25077472232045106,1.0
12718,0.005599033586169218,0.25077472232045106,1.0
12719,0.009024742686188955,0.25077472232045106,1.0
12720,0.00402457155868552,0.25077472232045106,1.0
12721,0.0036424612574187543,0.25077472232045106,1.0
12722,0.0026683405186591087,0.25077472232045106,1.0
12723,0.0027948261283984956,0.25077472232045106,1.0
12724,0.0018163750205484892,0.25077472232045106,1.0
12725,0.001976194717991802,0.25077472232045106,1.0
12726,0.015432891642059732,0.25077472232045106,1.0
12727,0.0018287087936095844,0.25077472232045106,1.0
12728,0.002341644024287366,0.25077472232045106,1.0
12729,0.002691360388664278,0.25077472232045106,1.0
12730,0.006832043829796312,0.25077472232045106,1.0
12731,0.002723648434459537,0.25077472232045106,1.0
12732,0.00218987873265488,0.25077472232045106,1.0
12733,0.00555682668994825,0.25077472232045106,1.0
12734,0.0020425956819160058,0.25077472232045106,1.0
12735,0.002241828138247159,0.25077472232045106,1.0
12736,0.014264177213961584,0.25077472232045106,1.0
12737,0.0028557671782748675,0.25077472232045106,1.0
12738,0.004140022161423175,0.25077472232045106,1.0
12739,0.0023901559907705235,0.25077472232045106,1.0
12740,0.006156605311103009,0.25077472232045106,1.0
12741,0.0012661038065795503,0.25077472232045106,1.0
12742,0.0014476134391431211,0.25077472232045106,1.0
12743,0.004566329223794942,0.25077472232045106,1.0
12744,0.002243225715508253,0.25077472232045106,1.0
12745,0.001575930781720386,0.25077472232045106,1.0
12746,0.004304990240613139,0.25077472232045106,1.0
12747,0.0015580407138947293,0.25077472232045106,1.0
12748,0.013173916446928214,0.25077472232045106,1.0
12749,0.018341798330939373,0.25077472232045106,1.0
12750,0.0075227806030418185,0.25077472232045106,1.0
12751,0.017701300261993905,0.25077472232045106,1.0
12752,0.0027785023356750793,0.25077472232045106,1.0
12753,0.002947549721567615,0.25077472232045106,1.0
12754,0.002002729739178137,0.25077472232045106,1.0
12755,0.001394218610261233,0.25077472232045106,1.0
12756,0.005207321024552116,0.25077472232045106,1.0
12757,0.0011565990463064985,0.25077472232045106,1.0
12758,0.001645956615765457,0.25077472232045106,1.0
12759,0.0031214622657004527,0.25077472232045106,1.0
12760,0.004671843084714897,0.25077472232045106,1.0
12761,0.019209215849996835,0.2585905441068002,1.0
12762,0.006124958343886847,0.2650714969002198,1.0
12763,0.01090528213932814,0.2385356102812283,1.0
12764,0.0070974299297002445,0.23646542086776381,1.0
12765,0.00165651208782357,0.2431816831607538,1.0
12766,0.007231583736941376,0.2256116098141029,1.0
12767,0.0021758873292612117,0.24891067890597957,1.0
12768,0.002470113463061211,0.24891067890597957,1.0
12769,0.003535245838316478,0.24891067890597957,1.0
12770,0.004194049332855993,0.24891067890597957,1.0
12771,0.0016635923678734006,0.24891067890597957,1.0
12772,0.0013905570459697661,0.24891067890597957,1.0
12773,0.0030477276146873055,0.24891067890597957,1.0
12774,0.0014210713400855477,0.24891067890597957,1.0
12775,0.0021526161271242785,0.24891067890597957,1.0
12776,0.0043045568162387,0.24891067890597957,1.0
12777,0.01558079722060346,0.24891067890597957,1.0
12778,0.010057769832227528,0.24891067890597957,1.0
12779,0.00350936005390936,0.24891067890597957,1.0
12780,0.013806247166844412,0.24891067890597957,1.0
12781,0.003010732633917448,0.24891067890597957,1.0
12782,0.014865223184341754,0.24891067890597957,1.0
12783,0.004338664206351503,0.24891067890597957,1.0
12784,0.002499295897639947,0.24891067890597957,1.0
12785,0.002285959724416093,0.24891067890597957,1.0
12786,0.0029436811543330508,0.24891067890597957,1.0
12787,0.002296168407463924,0.24891067890597957,1.0
12788,0.0020009699246481038,0.24891067890597957,1.0
12789,0.001825048523686462,0.24891067890597957,1.0
12790,0.0016475906878033,0.24891067890597957,1.0
12791,0.0037890255015779204,0.24891067890597957,1.0
12792,0.0025686357612726292,0.24891067890597957,1.0
12793,0.0021561115757411254,0.24891067890597957,1.0
12794,0.0020525669560665025,0.24891067890597957,1.0
12795,0.00119367178224136,0.24891067890597957,1.0
12796,0.0013907389084529967,0.24891067890597957,1.0
12797,0.0023829722608595316,0.24891067890597957,1.0
12798,0.0020633652007867953,0.24891067890597957,1.0
12799,0.0027413620437994287,0.24891067890597957,1.0
12800,0.0013933260500668429,0.24891067890597957,1.0
12801,0.0007286794643719873,0.24891067890597957,1.0
12802,0.0027209174891584275,0.24891067890597957,1.0
12803,0.002863988974609972,0.24891067890597957,1.0
12804,0.008461787261439582,0.24891067890597957,1.0
12805,0.012437076114618167,0.24891067890597957,1.0
12806,0.0011376200465941233,0.24891067890597957,1.0
12807,0.014073456438212086,0.24891067890597957,1.0
12808,0.0071714277632456205,0.24891067890597957,1.0
12809,0.0013116768350493286,0.24891067890597957,1.0
12810,0.0025296363142234685,0.24891067890597957,1.0
12811,0.0008858186949436263,0.24891067890597957,1.0
12812,0.0035159610511394323,0.24891067890597957,1.0
12813,0.01456303590080886,0.24891067890597957,1.0
12814,0.0017720238122265575,0.24891067890597957,1.0
12815,0.002656052022662665,0.24891067890597957,1.0
12816,0.00467370834799081,0.24891067890597957,1.0
12817,0.0020127658058079214,0.24891067890597957,1.0
12818,0.00366782869816177,0.24891067890597957,1.0
12819,0.0022017704804997863,0.24891067890597957,1.0
12820,0.001173314715647994,0.24891067890597957,1.0
12821,0.0012556254003449117,0.24891067890597957,1.0
12822,0.0008448028952305867,0.24891067890597957,1.0
12823,0.015811478426804495,0.24891067890597957,1.0
12824,0.013105544280770851,0.24891067890597957,1.0
12825,0.002839190488520268,0.24891067890597957,1.0
12826,0.0016293246355722668,0.24891067890597957,1.0
12827,0.0010640803371053747,0.24891067890597957,1.0
12828,0.0049563837603085,0.24891067890597957,1.0
12829,0.00306323478205109,0.24891067890597957,1.0
12830,0.011472019618929335,0.24891067890597957,1.0
12831,0.015810067520437572,0.24891067890597957,1.0
12832,0.0013181460051145113,0.24891067890597957,1.0
12833,0.0012190178092870165,0.24891067890597957,1.0
12834,0.0024970174235126354,0.24891067890597957,1.0
12835,0.0016117947242544747,0.24891067890597957,1.0
