episode,Multi-Agent_GCN_DT_50_agents_reward,Multi-Agent_GCN_DT_50_agents_path_length,Multi-Agent_GCN_DT_50_agents_jammed_steps,Multi-Agent_GCN_DT_50_agents_latency,GCN_Baseline_4_features_reward,GCN_Baseline_4_features_path_length,GCN_Baseline_4_features_jammed_steps,GCN_Baseline_4_features_latency
2377,1.8205510256668203,3,0,0.7514285168014732,0.019542923152138403,3,3,0.7822609245054408
2378,1.429652798233283,4,0,0.9023733726685128,1.7205288380573593,4,0,0.9616108324816757
2379,1.5422554069433587,2,0,0.47061739197561786,1.8143058114614146,3,0,0.7654772769406474
2380,1.508509290010246,4,0,0.9892834644431256,1.31,1,0,0.22588030860259337
2381,-0.5485956675053785,4,2,0.9815532163426578,-188.98893706870615,500,0,120.01686245677894
2382,1.4065471510665577,3,0,0.6588047436333633,1.1565821556441616,4,1,0.9416470804671031
2383,1.4285318597207537,7,0,1.787910688858365,1.44591731189497,4,0,0.9641984436608455
2384,1.545715215730215,2,0,0.5098307169768632,0.7042136793957643,2,1,0.44280664353954247
2385,1.01,1,0,0.22070975467728499,1.7015536298576879,4,0,0.9762214108798737
2386,1.5790140460589932,5,0,1.2589754589150837,1.551901427666974,2,0,0.4675535586000866
2387,-0.6996964291040997,4,0,1.0574033857439111,-4.517280838637172,19,0,4.7279086802180865
2388,1.4435236726831215,3,0,0.731601343920883,-0.028163961915447233,5,1,1.100453922166015
2389,1.5288939165456439,2,0,0.49719731063720607,1.6523376758989818,4,0,0.9508271901076969
2390,-1.7196878885609292,11,0,2.8737447396047267,-0.22007562265176162,3,3,0.8375883658871356
2391,0.9563595185626335,3,1,0.6604396127076608,-0.04977224731039309,4,1,0.8721146286075163
2392,1.7059920246749027,4,0,0.9486312217423135,1.01,1,0,0.23079553635747568
2393,1.2345501668723018,2,0,0.46781668948893185,-32.57257972905807,71,16,18.59001417213856
2394,0.23258092359689053,2,2,0.4590295719748805,-17.068588244702383,51,0,11.304774726671583
2395,1.223956054064601,1,0,0.2473245237970466,-0.46333840522935543,7,0,1.6411547972295548
2396,0.13719054969166533,8,0,2.141204323218005,1.6751435641098291,5,0,1.1945233447373067
2397,0.549480358096095,4,0,1.0078553295718984,0.23498858993390892,3,0,0.7171724789689701
2398,0.2596839555816195,7,0,1.75921491864636,-1.2445822914000935,5,1,1.1988344712489196
2399,1.6743680824338663,4,0,0.8976893426703823,0.5114296891856007,4,0,0.9853224299440291
2400,1.2531201486695558,2,0,0.44650218019108046,1.7318477149948475,5,0,1.230603724730921
2401,1.2374711746696732,2,0,0.470297102465996,1.4294348218146862,3,0,0.6572760687457866
2402,1.490542989271166,3,0,0.747572840023152,-19.030022587303268,31,16,7.642710034205538
2403,0.9378038118951346,6,0,1.409637814796479,0.9586479617705443,3,1,0.7187871345245428
2404,1.252239896927152,2,0,0.49400495724047067,-11.921940682404513,40,0,10.120381601505233
2405,1.399149043807297,3,0,0.6566265251973791,1.4772475263220077,4,0,0.8548604803884161
2406,1.23196417324026,2,0,0.4299278619929694,-39.87961608757126,59,38,13.401028360244833
2407,0.4940840195479119,4,0,1.0325057301151483,0.4545545356683174,4,0,0.9326232902670278
2408,-0.0602198626788637,7,0,1.6410209360650418,1.14644750733687,4,1,0.9782267439047344
2409,1.1083076618938692,4,1,0.9053286266814429,0.49395801206189965,3,2,0.7140947338683987
2410,0.9586183063756987,4,1,0.8958053092247069,1.4476065015559316,4,0,0.9325457088903184
2411,0.2469649167735436,3,0,0.7464890935339096,1.7355440744516735,3,0,0.780363078004123
2412,1.3877560251901941,3,0,0.6929903294752413,1.485394574030492,2,0,0.44775178605917987
2413,-0.5905304386336204,5,0,1.135678171270471,1.4822408413112043,3,0,0.7412038198101429
2414,1.5037310422972126,3,0,0.7299186189117427,0.5457829617093888,5,0,1.296484961049336
2415,1.5266923258832201,3,0,0.7697141152831173,-39.02938069391519,104,0,21.67058924645714
2416,1.756745782525126,3,0,0.7232255498477744,1.496849304520477,4,0,0.9234116017852191
2417,1.25224783752357,2,0,0.5167052903420162,1.757809612071136,3,0,0.7098165618460146
2418,0.24008970143206287,2,2,0.45478872011178106,1.7773944324189086,3,0,0.739321628530705
2419,1.2188998457297058,2,0,0.4602237395205715,-156.85000159900156,399,0,86.68721948612186
2420,0.33881724679909475,5,0,1.147066018130158,0.038423722902505175,4,1,1.010542721193305
2421,-0.25098487120984725,6,0,1.445114261138592,-0.17834217483332782,6,2,1.3281046066721156
2422,0.7326980511973125,2,1,0.4803665077897652,-5.809543613530455,22,0,5.389605037779592
2423,-0.49712617334761,9,1,2.0406085619507386,1.226687438640604,2,0,0.451280972921522
2424,-1.2917163956582745,7,2,1.6727994134908908,0.8991662928202919,6,0,1.4617825199173804
2425,1.5126758058087155,3,0,0.7205460399132504,-20.709232981428354,60,0,16.210954812463793
2426,-0.07476863494390718,7,0,1.6801716064781176,0.9383442417774215,5,0,1.1782229608461925
2427,1.2297427015569546,2,0,0.46335592578394535,1.2975474901718906,1,0,0.24199927395310875
2428,0.6025740329468252,5,0,1.0772363299564796,0.5620922643352197,3,0,0.7651681697602888
2429,0.4674600000068113,5,0,1.1616177242215058,1.01,1,0,0.2500452155842192
2430,1.1571021972293698,4,1,0.9325207436775305,0.8547772340016209,3,1,0.7176326978519891
2431,1.636098016007458,4,0,0.9375800923077364,1.01,1,0,0.2467440750788157
2432,0.07180039971022589,6,0,1.495479562701703,1.2594501794246868,4,0,0.9371955669332954
2433,1.2378954453631512,2,0,0.47173150786758156,-16.37811918826097,32,14,7.124138810927985
2434,1.01,1,0,0.22317673328662374,-13.295696267203613,45,0,10.846968873198323
2435,1.0992042619166407,4,1,0.9316914646760954,0.5010150505022362,4,0,1.0667708238700255
2436,1.1398339751300026,4,1,0.8591439734297007,1.7568851539575816,3,0,0.7052089026813702
2437,-0.6219250725725158,6,3,1.3957686958353823,1.456621706678887,3,0,0.7178993111465639
2438,1.5507345891543896,3,0,0.692021921793461,1.6283036277069747,4,0,0.9349020513587102
2439,-0.5501501044765822,7,1,1.6993843643659974,0.7053963495442916,2,1,0.4092088898541215
2440,1.2385765499427042,2,0,0.4853702307518678,1.486808778855362,3,0,0.7695956348958823
2441,0.6969259988619654,5,0,1.1435355432897618,-188.4309527015496,500,0,122.8528973005201
2442,1.5640750212340704,2,0,0.49936589055385505,1.19146293958505,5,1,1.2035823603719895
2443,1.259053344659806,2,0,0.49280363151914275,-20.08808830717947,58,0,14.792809936473326
2444,0.4921429384269581,4,0,0.9508627965459457,1.01,1,0,0.2475793281838439
2445,0.4769684693563053,4,0,0.9287708056546586,1.5134942070019595,3,0,0.7606587761719501
2446,0.9778165152310201,5,0,1.1640110151752052,-193.12122846621207,500,0,116.0489863609193
2447,1.4562206215260858,4,0,0.8911185278470454,1.31,1,0,0.2511548811976061
2448,0.9958530696099115,3,1,0.7352762281314953,-26.077162468804175,33,32,9.171543151278431
2449,1.2676765336236215,2,0,0.5264339107948128,-12.05402203954451,36,0,7.87614062040523
2450,1.2448180445944395,2,0,0.48526036141359463,1.2528140613062768,2,0,0.4918861815254689
2451,-0.45566397054098906,5,0,1.3207547925030447,-75.52473058340392,218,0,60.60796817751082
2452,1.5150914067871437,4,0,0.9386435805396129,1.5709262756894977,2,0,0.5188765320087403
2453,-0.781082466866968,7,3,1.7674740939417102,0.5438156418274103,3,0,0.6974820208695712
2454,-0.3614155744239895,7,0,1.7143556094036398,0.8980027268809698,3,1,0.7197458560197725
2455,0.7552600787713781,9,0,2.0093210100864187,-1.9063182754570385,10,0,2.301307254808192
2456,0.1861070273363732,8,0,1.8906935849135087,-1.9146673692408285,10,0,2.387298464553134
2457,0.45862078647383697,4,0,0.9576212516091385,0.6179086152586541,6,0,1.4840824928104497
2458,1.4708142957319366,3,0,0.6736077362756667,1.549971401026714,2,0,0.46664471162912524
2459,1.4457546271843824,3,0,0.7220003251566632,1.31,1,0,0.2012531638529802
2460,-1.3018365087789638,7,0,1.6727817429022172,-7.840903366747039,23,3,5.546594240830638
2461,0.51,1,1,0.2517444706035132,-16.856512208489136,49,0,10.699345488586115
2462,1.6730198116731037,4,0,0.9385775164819843,0.20000274956455388,5,1,1.1337535460841208
2463,1.6612584570806535,5,0,1.2048947592959016,1.7786847118388147,5,0,1.1824718837145674
2464,-11.244751647159825,22,10,5.689046467947091,1.511146230330884,3,0,0.7784301219934001
2465,1.1045253623061368,4,1,0.9621917597104981,-1.8277866250021682,10,0,2.4512827474287064
2466,0.9481127258632872,1,0,0.24289926796260602,0.7493650309246045,6,0,1.4834085248256323
2467,1.4586239452326266,3,0,0.7080932473197967,1.1716653930950405,4,1,0.940063461759029
2468,1.4426849374580812,3,0,0.6583735574960944,1.31,1,0,0.2422742234672057
2469,0.5426285085858726,3,2,0.7599816488383946,1.2299764651954206,2,0,0.4533223340201358
2470,-1.0620986939915515,8,0,2.0451400428047557,1.2513010043807673,2,0,0.49461728450479936
2471,1.31,1,0,0.2410986246001273,0.7476941442090459,2,1,0.4842294171213612
2472,-1.4981139340225769,6,4,1.3775240610069626,1.2057526632687265,5,1,1.1213020573586168
2473,-0.2676951133643666,5,2,1.2144408339884225,0.7663314731283721,2,1,0.5033145235090105
2474,1.494768551477073,3,0,0.7378534480049529,1.2311647860523829,6,0,1.4769031185820811
2475,0.5631303031507382,3,0,0.7604693255275261,1.6917921351942604,4,0,0.9826264450483766
2476,0.2834211300994568,6,1,1.3743917766398133,1.2960271322678043,2,0,0.5576318596989747
2477,1.5149386283526136,2,0,0.4712396322140706,-6.136458554943937,18,0,4.2249532111315204
2478,1.2034533798955964,2,0,0.5006615527154422,1.695391720109693,4,0,0.9975088501726463
2479,1.0107705870591337,3,1,0.7293125773561782,-29.514963753080625,64,3,16.084080254893674
2480,1.2295706971121914,3,0,0.6303062373429458,-0.7352585897339055,6,1,1.4315027926990418
2481,1.5495720806991287,2,0,0.5158071292168664,1.5456903831001727,2,0,0.46872359867945124
2482,0.602468208649716,6,0,1.3599542300601843,1.01,1,0,0.23780034753858498
2483,1.2386337346625216,2,0,0.4714148244936007,0.5312578076370295,4,2,0.8436669586739693
2484,0.9580141294965616,3,1,0.7055750504075355,-12.539608750294256,34,0,7.653874880244887
2485,1.4381280806182821,3,0,0.6288148368398954,-33.876020424121556,103,0,27.563912599770486
2486,0.9814864789652252,3,1,0.7291648266446167,0.452874751668348,3,2,0.6888945639114109
2487,1.2564763981725027,2,0,0.461175488892573,0.9368807902441936,5,2,1.1673169677157431
2488,1.01,1,0,0.24716265523019929,-12.164711926867803,38,0,9.793286610502086
2489,1.5303524692397503,2,0,0.45063080169305225,1.2788390290023548,2,0,0.5240237337885492
2490,1.0221627832193747,3,1,0.8111776892825258,1.4081828383137829,3,0,0.6960310342640591
2491,1.489375309316216,3,0,0.7070906785309332,1.9185544009581306,5,0,1.2183175160643684
2492,2.0659394028897653,4,0,0.9880812176179761,0.7207395733759288,2,1,0.4434990411829578
2493,0.7736488883890318,6,0,1.491661464739158,-4.638778800083773,20,0,4.761597908690619
2494,1.5349569503574272,2,0,0.491214661823165,-135.85590910466445,355,0,78.22402905473282
2495,-2.408641234741932,8,4,1.9948198818632008,1.2393555345530314,2,0,0.46103341059665837
2496,1.7796102980635633,3,0,0.71287055875492,1.2465020105242,2,0,0.46837220565264326
2497,1.548690944039981,3,0,0.7923365412218055,1.01,1,0,0.28332981242432725
2498,0.5687138176764609,5,0,1.2333816426142676,0.2710150316886006,3,2,0.7823081534682419
2499,0.27949286471326684,2,2,0.5397263503661621,-25.344808141022416,76,0,20.70546256040952
2500,-1.3527885169527891,6,2,1.31573690934008,1.6101273839230341,4,0,0.8942903602143659
2501,1.4860449075020918,3,0,0.7047072540434598,1.6288928258318358,4,0,0.9341247678198377
2502,-1.9488997450839018,5,3,1.2245260328403296,-37.699474867027334,64,31,13.180596196683023
2503,0.6044908929586461,5,0,1.1777290955572368,1.5679707228152473,2,0,0.5032863064039932
2504,1.4294036250736672,3,0,0.6126118637952324,1.3608184157364622,3,0,0.6892268251917748
2505,0.464225217923679,4,0,1.0387426740324004,-9.198376316367531,32,0,7.9828812762768875
2506,1.31,1,0,0.23421781165278552,0.4675946064339482,4,0,1.043115599844173
2507,0.5053858461501799,4,0,1.0146256786129821,0.5434497941542638,4,0,1.033723659173779
2508,0.7526262074871883,4,0,0.9468581721090017,0.25583380590683724,3,0,0.7384071251718367
2509,1.158801260754946,5,1,1.134907185172647,0.45351365149858136,4,2,0.9292334094438024
2510,0.6227389449640539,4,2,0.8293759214990386,0.9606973609963305,3,1,0.7216741454767055
2511,1.7344196127176554,4,0,0.9878866285259313,1.675437062013778,4,0,0.9082608369039016
2512,1.2097722818138479,2,0,0.45132599023512693,1.01,1,0,0.25180762304578214
2513,-2.592280729895067,9,3,2.2096706942157187,1.162649002761472,4,1,0.9975120171285328
2514,1.4690938391238209,3,0,0.7310623884774654,1.2649017685734876,2,0,0.5245269209903023
2515,1.453672200059892,3,0,0.734401485927024,-0.24643852511956355,6,0,1.4917346820456272
2516,0.9909256327980003,3,1,0.7261424756917658,0.47101530981434814,4,0,0.9498312381989364
2517,-2.647311793936429,16,0,3.9499536554820898,0.7253609817781892,5,0,1.2065764684227234
2518,0.9488983690805662,3,1,0.744972149919181,1.1634145313038693,5,1,1.005206798206565
2519,0.982866534271934,3,1,0.7528960205548897,1.6984815073648751,3,0,0.6185105658144882
2520,1.5573109174713782,2,0,0.46452880381455114,-4.397228935132274,16,3,4.084883100523503
2521,0.6493712067436785,5,0,1.2032695504009714,1.01,1,0,0.26447757779434705
2522,0.8418847329545645,5,0,1.2248693627183949,1.287204340708696,2,0,0.5260010526552986
2523,1.8000851627330443,4,0,0.9339860089110887,1.4957718008891558,3,0,0.7630053175211224
2524,1.4121703994466333,3,0,0.7194467264159354,0.9931911374046141,3,1,0.7832089763486247
2525,0.7225051333091298,2,1,0.4934090716705126,1.2485248274524223,2,0,0.46979079352569486
2526,1.2391069219194153,3,0,0.6938747914850965,0.704112150445406,5,0,1.2311439045872659
2527,1.4294444913825008,3,0,0.6938962804227046,1.7618612837259957,3,0,0.736786422730291
2528,1.5619873551884298,4,0,1.0309371729385899,-18.418418427718375,62,0,13.70014003934032
2529,1.6723709251237229,4,0,0.8973291973945317,1.4617877123541194,3,0,0.699267416326143
2530,0.9445127585379931,5,0,1.082184218334175,1.4691825864387111,3,0,0.7249920711605202
2531,-0.3012967360249098,5,2,1.2011333190255655,1.5571130058994136,2,0,0.4825586445100596
2532,1.31,1,0,0.23507775324715982,2.0338815820138176,4,0,0.9763927796268281
2533,1.98383012183707,4,0,0.8777435183684079,1.5345460695047586,3,0,0.7613728745951751
2534,-0.34571557859157553,5,2,1.1103801927750845,1.2240149979906791,2,0,0.48111898825028265
2535,1.7903821784743439,4,0,1.0357837931619542,1.2340531989402284,2,0,0.4787342664857095
2536,1.2016124483506734,2,0,0.4505625745935796,0.6905825833754464,5,0,1.1991779916047192
2537,0.8171674721521871,4,0,0.9345310040716157,1.6842676718312557,4,0,0.9398559488891121
2538,0.9722420876222184,6,0,1.455937331979579,1.48094876536912,3,0,0.7126222083814207
2539,1.7627788662268056,4,0,1.0371383330090396,1.2556749169773203,2,0,0.5097089103429944
2540,0.06395931941237176,5,1,1.1536264884545584,1.4995685496511466,2,0,0.4837902962315452
2541,0.09643634789744182,6,0,1.5349362205551131,-40.040119932235605,103,0,24.506264158164733
2542,0.7740086090851059,4,0,0.9365194440929189,1.5508364848141345,2,0,0.4803106302785973
2543,1.2380871310143626,3,0,0.7146909931661816,0.23648338865992447,3,0,0.6232895064729012
2544,1.526487410918045,4,0,1.0033532805833891,1.2061035947648566,2,0,0.4684095273112484
2545,1.4486078269261484,3,0,0.731189433741047,1.2456347285282288,2,0,0.45706184717105197
2546,0.9233488467286978,3,1,0.6980597893293414,-6.235691490618194,23,0,5.341551887910531
2547,0.46626774841183616,4,0,1.0232758943317666,1.6980017116469313,5,0,1.2206060737602318
2548,0.6874335505401379,6,0,1.3692476002208114,0.03426438470835541,4,3,1.019917915885512
2549,0.9653260508448565,5,0,1.1102377139281516,1.534497976590063,2,0,0.48018490370574496
2550,0.5982321645234028,5,0,1.1960560380360348,0.293128629814545,4,0,0.9725174751361778
2551,1.6263420896522915,5,0,1.1346727141851618,-16.033751806457804,29,15,6.031579749012383
2552,0.7104509996685968,5,0,1.2141539623515925,1.4286424503349107,3,0,0.6922199273676177
2553,1.7298320065947794,3,0,0.7358987899037384,1.3293469468186965,3,0,0.6990823346390379
2554,0.6552417592211542,2,1,0.5206661664529161,1.6861867323494817,5,0,1.1935203876819123
2555,0.6972218049542103,5,0,1.0929210557044013,2.005016381164862,4,0,0.9245306812021558
2556,1.7311243271666457,3,0,0.7324478121679774,1.2387202549406093,2,0,0.5238330897075769
2557,1.1643208175129947,4,1,1.0131391310901112,1.31,1,0,0.26946077150846803
2558,1.4888549856448516,4,0,0.9242541383281563,-2.740025642748633,11,2,2.4742241377917917
2559,1.6476516990097492,3,0,0.6220898125185992,1.667146556387662,4,0,0.9538021757635411
2560,0.497262872334271,2,1,0.47393094797749524,1.5017989482821261,3,0,0.7148469493503355
2561,1.7324083605771938,4,0,0.9253791175888845,0.5035889603351116,3,2,0.7237757119396964
2562,-0.24730767848164326,4,3,0.9461769931462014,-0.47816395261376976,3,3,0.7238196907035142
2563,1.7907472992206594,3,0,0.7471174897508969,1.7219626448076928,4,0,0.9996014061791942
2564,0.26904731075158445,2,2,0.5254488154791221,-13.54288811740906,46,0,11.461248272924852
2565,1.7012209096273172,4,0,0.9405794134176352,-7.690765302144182,23,0,4.848951911147423
2566,1.01,1,0,0.23441309770492938,1.2628594687805506,4,1,0.9749698558410614
2567,0.24674096316689897,2,2,0.4823939679684793,1.2348364294471434,2,0,0.46502217053953904
2568,1.0294339117138005,4,1,0.9816586078554063,1.2150632121430187,2,0,0.5082341807614161
2569,1.24356718805879,2,0,0.4867174661983446,1.31,1,0,0.24057407884106677
2570,1.5954842022819604,4,0,0.9384201584575123,1.2256529488543346,2,0,0.45314242524078896
2571,2.007123063788513,4,0,0.9426909599203707,0.6807924741916409,4,2,0.9256095098947462
2572,-1.7275066790765317,6,3,1.3903839365101318,-19.9520753480808,61,0,13.392744218496619
2573,1.5324130134024316,3,0,0.783258126980062,-10.454828441954431,32,0,8.083548802852388
2574,-0.04774113173182992,4,1,0.8603870062281797,1.7346282711868544,6,0,1.4938481296302106
2575,0.2529972450306769,2,2,0.5126181967968351,1.01,1,0,0.2505233581105164
2576,-2.731105250103556,4,4,1.0129251315220755,1.4863734785064935,3,0,0.7273800618681479
2577,1.31,1,0,0.24133931919028026,1.004653082048346,3,1,0.7551113524757095
2578,1.6309086945655282,4,0,1.0113483880669747,-42.226444146754176,66,31,17.046254844651187
2579,1.2320205400071125,2,0,0.4416717984264531,0.7769846493281526,2,1,0.5284532512463811
2580,1.7539751879747687,3,0,0.7115743163728527,1.256086518265488,2,0,0.4981861271073412
2581,1.7910524981286113,3,0,0.7309894950137628,1.3850693914495895,3,0,0.6259652816198629
2582,1.2668895180326434,2,0,0.49980444478881736,1.680377928224735,4,0,0.9443548879056711
2583,0.44618202025518805,5,0,1.1989139005451352,1.01,1,0,0.2318297693290824
2584,1.5117149113634638,3,0,0.7709640227255847,1.5048527954512712,4,0,0.9613717954325132
2585,0.7713797568078795,5,0,1.26030358202424,-14.934801703670193,36,0,9.607620897070385
2586,1.504164844138474,5,0,1.1626261526972959,1.1566997342984513,2,0,0.41819011161813496
2587,-1.3672251461567493,12,0,2.824741080909641,0.46383266537688034,4,0,0.9837403435143143
2588,0.9686369408447945,3,1,0.7177761962998731,1.462200922207174,3,0,0.6908839117553282
2589,1.1924905022884302,4,1,0.9988705061896762,-9.15134628689581,25,0,6.1208969859535
2590,1.2689439782226093,2,0,0.5277931844402131,1.4963977303432436,3,0,0.7538896447001266
2591,1.4417922345089609,3,0,0.685755160066366,0.532234310526883,4,0,1.019495476118224
2592,1.494354494633924,3,0,0.7121170350454163,1.2975621817820502,1,0,0.23311506200213708
2593,1.5259800248978066,3,0,0.7853685099918124,1.2826240842566197,1,0,0.19513128810769645
2594,1.4300117017166545,3,0,0.6884234159279391,1.2177970067272232,2,0,0.45664966334928364
2595,-0.03991714193979656,7,0,1.665885752308802,1.1061243773445106,4,1,0.9823220686250858
2596,0.7732227087881778,2,1,0.5218664625096154,1.265445032168449,2,0,0.49571743712657546
2597,1.9835782693860424,4,0,0.965236823114806,1.8008285732519993,3,0,0.7449444149084132
2598,0.9737896253316649,6,0,1.5535656274278409,-0.02021763108327801,6,1,1.4118711454275361
2599,0.8094106691512987,5,0,1.2901460442626664,1.4459777225295096,3,0,0.699773386578037
2600,1.4173928559881683,4,0,0.9058214635339683,0.9575749193330668,3,1,0.7383734537200771
2601,0.473735504403463,4,0,0.963518550444098,0.5489097287253648,5,0,1.0778320541891409
2602,-0.08374500850312527,6,0,1.490235282425679,0.7580916388554042,2,1,0.4798206106079599
2603,1.7521159574448812,3,0,0.7341065705347389,0.48958194357323326,1,1,0.255383552072338
2604,-0.2611196438185299,6,0,1.500482250119831,1.1198753947777806,4,1,0.9439983547276607
2605,1.0555254616214687,6,0,1.4609381215593493,-1.0635704385050972,7,2,1.668550876484623
2606,0.6542251217392119,5,0,1.1982481233528852,-33.408985234984186,49,24,12.891348069944655
2607,1.2515751680194804,2,0,0.4903291369726119,1.2746913882812918,2,0,0.5213762255699819
2608,1.253171606692916,2,0,0.46191504758975055,0.7245124975169763,5,2,1.193801077236048
2609,1.498309939402361,3,0,0.7242524891321429,-191.13185506630367,500,0,113.7917336939425
2610,1.7034585340360295,4,0,0.9621800065408963,1.2250033766927682,2,0,0.46496732546460084
2611,-1.737678492668223,15,0,3.6654086990648582,-23.58153334140414,70,0,18.874255411328704
2612,0.04137943804826494,11,0,2.637305389100657,0.43719932049395716,4,0,0.9251624202441122
2613,1.424316709508987,3,0,0.7198127137090129,1.31,1,0,0.26255863531836054
2614,1.7932486581650666,3,0,0.7298069159201714,-0.0020451008491844114,3,3,0.7349340181860718
2615,1.7705142548378854,3,0,0.7042410083663996,-17.1694967119955,50,0,12.25111137264412
2616,1.1797079170071885,4,1,0.9575845456871015,0.7742532730124276,6,0,1.49990753855443
2617,-0.7674177081388005,7,0,1.7228720159044066,1.504489552693888,4,0,0.9926279750597617
2618,1.01,1,0,0.278141567037518,-22.503098101912578,66,1,15.012854930189
2619,0.8203535221622492,3,1,0.7114724368901387,0.520240231332769,4,0,1.0166965788149476
2620,1.7711753714158653,3,0,0.7335285654700096,1.31,1,0,0.23276564530513624
2621,0.026075956131561273,4,1,0.9902627514038289,1.516730520486356,3,0,0.7606736210913161
2622,0.2811396792263148,2,2,0.5385591087411042,-210.83111385695267,500,53,114.57165336302408
2623,0.9590174236466105,3,1,0.7296860979272438,1.242595320342452,5,1,1.2599835827992172
2624,1.6769056292267812,4,0,0.9256662993191771,1.4757470947322793,3,0,0.7778454830691
2625,0.22364383179276526,3,0,0.6354205709828514,1.6647742223560344,4,0,0.8763246849996986
2626,-0.5229984997856474,5,0,1.1879889703451296,-2.0855938282772133,11,1,2.871070352004339
2627,0.28828224473882713,8,0,1.8732337510670922,1.4445863180212344,3,0,0.7207062723764146
2628,-0.5467682638432021,13,0,3.185081531390969,0.9165223998930763,7,0,1.7076444403554532
2629,1.7773445938264236,3,0,0.7175936470204018,1.6507672950710572,4,0,0.9526480020092787
2630,-0.5079193394602739,6,0,1.4092837094110686,1.5268017595006538,3,0,0.7454936102480341
2631,1.6799983781303442,4,0,0.9266889994301033,-1.2714654356285051,10,0,2.2853789701928324
2632,1.4329025375577809,3,0,0.7215631445926605,1.5004318791637663,2,0,0.4516872024345708
2633,0.16221513765048168,8,0,1.9406652853330528,1.7045188440524675,3,0,0.6751257750681054
2634,1.5038756124152965,3,0,0.7490073841730935,1.7549970326559587,3,0,0.7158355759706245
2635,1.242150644331496,2,0,0.5475122043251761,-11.326510128302587,36,0,8.728519523257075
2636,0.9672000465328905,4,1,0.979795412242179,-194.39649863344826,500,0,114.33347627026218
2637,0.7786223992951951,4,0,0.9606317723381537,-119.57648684813667,337,2,94.58755902301914
2638,1.257948643632449,2,0,0.49570072744659255,1.2798741364378161,3,0,0.6826227897853532
2639,1.480018192336001,3,0,0.7101465733105372,1.7075239788066152,4,0,0.9904327159081218
2640,1.586462782469972,3,0,0.7063418790047304,1.7772842270246032,4,0,0.895396171358001
2641,-0.1860699872934075,5,2,1.1252310017218505,0.9800273578262931,3,1,0.7198490433643564
2642,-0.20561613366311815,4,1,1.0466308340036063,1.01,1,0,0.26446674457610986
2643,1.2416421059308804,2,0,0.4600116223904881,1.7344037482376997,3,0,0.7557274875445648
2644,1.4529597042610436,3,0,0.7189777283190958,0.44150569293916175,4,2,0.9079187486362532
2645,0.9693708525789849,3,1,0.7421632767718603,0.7376367734402074,2,1,0.4746855888805316
2646,0.7239133303535537,2,1,0.49370878137311036,1.217830507628356,4,1,1.0235818407949202
2647,1.3804875651371047,3,0,0.6362066195579745,0.4817013292512007,5,0,1.1745842224263616
2648,-0.04063777069102681,4,1,0.9917777955923932,-195.49876628682486,500,0,111.19945172082159
2649,1.2563991499414104,2,0,0.4792316793475043,0.2016084481634718,5,1,1.1826138451971686
2650,1.2686659967293987,2,0,0.5151944378026739,-187.69011188325265,500,0,124.61781038505045
2651,0.8382634180994125,5,0,1.2043581325883552,0.6826779347504124,4,0,0.9730007615032898
2652,1.6785624197803464,4,0,1.0012788672325543,1.2859975589367205,3,0,0.7246906851072047
2653,0.41551316182580955,4,0,0.9847224622284465,1.185438845017171,2,0,0.4548958606005057
2654,1.01,1,0,0.2742772645896469,1.01,1,0,0.246888306799494
2655,1.6021092156162582,4,0,0.8793578385015473,-22.906776392889338,63,0,13.142285662035578
2656,1.01,1,0,0.2507615746615986,0.8161435807838879,4,0,1.0383046440668318
2657,-2.805443652296641,11,0,2.572275752418943,1.6070647057730552,4,0,0.9848418989371788
2658,0.9052289375295225,3,1,0.7100874967744321,1.3920914497544497,2,0,0.4402105795652356
2659,1.4541395743034875,3,0,0.7163174764055856,1.2434108422761363,2,0,0.5045958476166412
2660,0.6948475685851992,5,2,1.1885667620847167,1.2361127770056375,4,1,0.9976451408261009
2661,2.020245191744833,4,0,0.9521351355279564,-6.06771097445562,24,0,5.761994152559374
2662,1.42747172058065,3,0,0.6660791240320572,1.8790104914657269,5,0,1.1378860756181786
2663,-0.0643911425167023,4,1,0.9274013265392118,1.1558682704181171,4,1,0.862554920189792
2664,1.9111148430427192,5,0,1.2206168049083215,-20.898876702505373,63,0,14.005948394934709
2665,1.732450673928626,3,0,0.7134029621454026,0.51,1,1,0.24151124582549952
2666,0.42440317488832696,4,2,0.8571609197864047,-19.574508915159473,61,0,16.538157205278235
2667,0.7569487032996606,2,1,0.4967941509942005,1.7226025326013388,4,0,0.9771524321578349
2668,1.4867148511763801,3,0,0.7444212211245553,-0.38736311409811286,6,0,1.486058103906008
2669,1.7229727121735876,4,0,0.9396805245906821,-7.642694917073449,37,0,8.526093461449136
2670,0.7487999377925252,2,1,0.4576212855292997,0.7083992392432749,2,1,0.4045030544122228
2671,1.5564489924567773,2,0,0.4733649632723124,1.5600523334992875,3,0,0.8281060644292412
2672,1.31,1,0,0.23530194060151446,1.2743815428305814,2,0,0.4854672481521666
2673,1.9557244824957605,4,0,0.9092878112878702,0.4838168719590654,4,0,0.9472730803263549
2674,1.9293697411551776,5,0,1.2384013624921224,1.1551751238171348,4,1,0.949497100287247
2675,1.565140492329784,2,0,0.4892776887862784,1.4300871065175942,3,0,0.6519266929524878
2676,1.466550548985178,3,0,0.7197166560825595,0.5081879334618755,4,0,0.9450148793675377
2677,0.995210080659326,7,0,1.6845509533875966,1.4122276177679514,3,0,0.7427135335974031
